row_id,timestamp,alarm_id,confidence,classification,is_anomaly,model_type,processing_time,enrichment_data,taa_decision,alert_severity,source_ip,destination_ip,protocol,attack_category,enhanced_classification,enhanced_confidence,threat_score,enhanced_is_anomaly,classification_reasoning
587,"2025-07-23 11:10:22,467",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003769,present,alert_received,,149.171.126.7,149.171.126.10,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
588,"2025-07-23 11:10:22,467",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.005281,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal,low_risk,0.65,3.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion
589,"2025-07-23 11:10:22,468",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004944,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
590,"2025-07-23 11:10:24,273",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004023,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
591,"2025-07-23 11:10:24,273",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003842,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
592,"2025-07-23 11:10:42,228",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003763,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
593,"2025-07-23 11:10:42,228",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.003942,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5)
594,"2025-07-23 11:10:46,342",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003718,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
595,"2025-07-23 11:10:46,342",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003849,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
596,"2025-07-23 11:10:46,347",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003493,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
597,"2025-07-23 11:10:46,347",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003909,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
598,"2025-07-23 11:10:46,347",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.005533,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
599,"2025-07-23 11:10:46,348",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004142,present,alert_received,low,,,tcp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
600,"2025-07-23 11:10:47,104",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004916,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
601,"2025-07-23 11:10:47,104",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.003515,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
602,"2025-07-23 11:10:47,111",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004623,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
603,"2025-07-23 11:10:47,111",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.0041,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5)
604,"2025-07-23 11:10:53,985",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004852,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
605,"2025-07-23 11:10:53,985",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.00389,present,alert_received,low,,,udp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
606,"2025-07-23 11:10:54,012",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003769,present,unknown,,149.171.126.7,149.171.126.10,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
607,"2025-07-23 11:10:54,012",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004686,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
608,"2025-07-23 11:10:54,013",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004944,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
609,"2025-07-23 11:10:54,013",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004559,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
610,"2025-07-23 11:10:55,602",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003842,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
611,"2025-07-23 11:10:55,602",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003747,present,alert_received,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
612,"2025-07-23 11:11:17,558",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.003942,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits,critical,0.95,10.0,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion
613,"2025-07-23 11:11:17,558",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003999,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
614,"2025-07-23 11:11:17,654",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003849,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
615,"2025-07-23 11:11:17,654",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003693,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
616,"2025-07-23 11:11:17,654",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003909,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
617,"2025-07-23 11:11:17,654",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.00446,present,alert_received,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
618,"2025-07-23 11:11:17,655",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004142,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal,low_risk,0.65,3.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion
619,"2025-07-23 11:11:17,655",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003988,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
620,"2025-07-23 11:11:18,405",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.0041,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits,critical,0.95,10.0,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion
621,"2025-07-23 11:11:18,405",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003876,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
622,"2025-07-23 11:11:18,405",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.003515,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
623,"2025-07-23 11:11:18,406",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003924,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
624,"2025-07-23 11:11:25,304",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.00389,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal,low_risk,0.65,3.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion
625,"2025-07-23 11:11:25,305",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004204,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
626,"2025-07-23 11:11:25,317",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004686,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
627,"2025-07-23 11:11:25,318",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003991,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
628,"2025-07-23 11:11:25,319",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004559,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
629,"2025-07-23 11:11:25,319",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.00396,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
630,"2025-07-23 11:11:26,890",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003747,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
631,"2025-07-23 11:11:26,890",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.00374,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
632,"2025-07-23 11:11:49,073",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003988,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
633,"2025-07-23 11:11:49,073",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004538,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
634,"2025-07-23 11:11:49,075",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003693,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
635,"2025-07-23 11:11:49,075",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.003886,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
636,"2025-07-23 11:11:49,075",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.00446,present,unknown,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
637,"2025-07-23 11:11:49,075",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004162,present,alert_received,low,,,udp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
638,"2025-07-23 11:11:49,682",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003924,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
639,"2025-07-23 11:11:49,682",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004397,present,alert_received,low,,,tcp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
640,"2025-07-23 11:11:49,705",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003876,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
641,"2025-07-23 11:11:49,705",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004443,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
642,"2025-07-23 11:11:55,863",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003999,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
643,"2025-07-23 11:11:55,863",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004346,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
644,"2025-07-23 11:11:56,613",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004204,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
645,"2025-07-23 11:11:56,613",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004713,present,alert_received,low,,,tcp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
646,"2025-07-23 11:11:56,629",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003991,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
647,"2025-07-23 11:11:56,629",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004259,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
648,"2025-07-23 11:11:56,635",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.00396,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
649,"2025-07-23 11:11:56,635",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003983,present,alert_received,low,,,tcp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown
650,"2025-07-23 11:11:58,160",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.00374,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
651,"2025-07-23 11:11:58,160",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003654,present,alert_received,,149.171.126.7,149.171.126.10,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
652,"2025-07-23 11:12:21,787",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004443,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown
653,"2025-07-23 11:12:21,787",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004241,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5)
